Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Recording monitor latency [ms]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Average calibration accuracy [px]	Average calibration precision SD [px]	Average calibration precision RMS [px]	Average validation accuracy [mm]	Average validation precision SD [mm]	Average validation precision RMS [mm]	Average validation accuracy [°]	Average validation precision SD [°]	Average validation precision RMS [°]	Average validation accuracy [px]	Average validation precision SD [px]	Average validation precision RMS [px]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [DACS px]	Gaze point Y [DACS px]	Gaze point left X [DACS px]	Gaze point left Y [DACS px]	Gaze point right X [DACS px]	Gaze point right Y [DACS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Pupil diameter filtered [mm]	Eye openness left [mm]	Eye openness right [mm]	Eye openness filtered [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point left X [DACS mm]	Gaze point left Y [DACS mm]	Gaze point right X [DACS mm]	Gaze point right Y [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Presented Stimulus name	Presented Media name	Presented Media width [px]	Presented Media height [px]	Presented Media position X [DACS px]	Presented Media position Y [DACS px]	Original Media width [px]	Original Media height [px]	Eye movement type	Eye movement event duration [ms]	Eye movement type index	Fixation point X [DACS px]	Fixation point Y [DACS px]	Fixation point X [MCS norm]	Fixation point Y [MCS norm]	Ungrouped	Client area position X [px]	Client area position Y [px]	Viewport position X [px]	Viewport position Y [px]	Viewport width [px]	Viewport height [px]	Full page width [px]	Full page height [px]	Mouse position X [DACS px]	Mouse position Y [DACS px]
307	6164733	Eye Tracker	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																			6731032391			898	386			898	386				0,00505	0,02855	-0,99958		3,081	3,081		10,319	10,628	Invalid	Valid				243,9	89,5	584,3			246,8	106,2															Fixation	300	1	897	383													
308	6164735	Mouse	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																																																																		Fixation	300	1	897	383												1853	930
310	6164737	Eye Tracker	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																			6731035723			898	384			898	384				0,00529	0,02780	-0,99960		3,076	3,076		10,684	10,446	Invalid	Valid				243,9	89,5	584,4			247,0	105,7															Fixation	300	1	897	383													
313	6164740	Eye Tracker	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																			6731039058			898	385			898	385				0,00511	0,02780	-0,99960		3,076	3,076		10,446	10,446	Invalid	Valid				244,0	89,5	584,3			247,0	105,8															Fixation	300	1	897	383													
317	6164743	Eye Tracker	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																			6731042391			901	386			901	386				0,00626	0,02869	-0,99957		3,079	3,079		10,335	10,446	Invalid	Valid				244,1	89,5	584,4			247,7	106,2															Fixation	300	1	897	383													
320	6164747	Eye Tracker	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																			6731045724			900	386			900	386				0,00594	0,02865	-0,99957		3,075	3,075		10,447	10,446	Invalid	Valid				244,1	89,5	584,3			247,6	106,3															Fixation	300	1	897	383													
323	6164750	Eye Tracker	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																			6731049059			901	385			901	385				0,00594	0,02789	-0,99959		3,077	3,077		10,388	10,388	Invalid	Valid				244,2	89,5	584,3			247,7	105,8															Fixation	300	1	897	383													
327	6164753	Eye Tracker	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																			6731052390			901	384			901	384				0,00583	0,02774	-0,99960		3,068	3,068		10,467	10,447	Invalid	Valid				244,3	89,5	584,3			247,7	105,7															Fixation	300	1	897	383													
330	6164757	Eye Tracker	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																			6731055724			900	386			900	386				0,00527	0,02837	-0,99958		3,065	3,065		10,267	10,420	Invalid	Valid				244,4	89,5	584,3			247,4	106,1															Fixation	300	1	897	383													
332	6164759	Mouse	I-VT-normal	06.05.2025	Alex	Alex3	06.05.2025	06.05.2025	14:48:24.868	12:48:24.868	161863	Right-Eye	Custom I-VT filter 1	24.21.435	1080	1920	10,00																																																																		Fixation	300	1	897	383												1856	927
