Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Recording monitor latency [ms]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Average calibration accuracy [px]	Average calibration precision SD [px]	Average calibration precision RMS [px]	Average validation accuracy [mm]	Average validation precision SD [mm]	Average validation precision RMS [mm]	Average validation accuracy [°]	Average validation precision SD [°]	Average validation precision RMS [°]	Average validation accuracy [px]	Average validation precision SD [px]	Average validation precision RMS [px]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [DACS px]	Gaze point Y [DACS px]	Gaze point left X [DACS px]	Gaze point left Y [DACS px]	Gaze point right X [DACS px]	Gaze point right Y [DACS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Pupil diameter filtered [mm]	Eye openness left [mm]	Eye openness right [mm]	Eye openness filtered [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point left X [DACS mm]	Gaze point left Y [DACS mm]	Gaze point right X [DACS mm]	Gaze point right Y [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Presented Stimulus name	Presented Media name	Presented Media width [px]	Presented Media height [px]	Presented Media position X [DACS px]	Presented Media position Y [DACS px]	Original Media width [px]	Original Media height [px]	Eye movement type	Eye movement event duration [ms]	Eye movement type index	Fixation point X [DACS px]	Fixation point Y [DACS px]	Fixation point X [MCS norm]	Fixation point Y [MCS norm]	Ungrouped	Client area position X [px]	Client area position Y [px]	Viewport position X [px]	Viewport position Y [px]	Viewport width [px]	Viewport height [px]	Full page width [px]	Full page height [px]	Mouse position X [DACS px]	Mouse position Y [DACS px]
13360	5670571	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236872638			1143	561	999	570	1288	553	0,04581	0,10239	-0,99369	0,08147	0,09683	-0,99196	2,811	2,946	2,878	8,157	8,827	8,355	Valid	Valid	246,2	93,1	616,9	303,6	92,0	615,7	274,7	156,6	354,1	152,1							Eyetracker Calibration								Fixation	717	32	1147	563													
13364	5670575	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236875971			1144	564	999	572	1289	557	0,04602	0,10332	-0,99358	0,08187	0,09851	-0,99176	2,810	2,942	2,876	8,270	8,223	8,309	Valid	Valid	246,3	93,1	616,9	303,6	92,0	615,7	274,8	157,2	354,4	153,1							Eyetracker Calibration								Fixation	717	32	1147	563													
13367	5670578	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236879304			1145	565	1000	571	1290	559	0,04628	0,10279	-0,99363	0,08243	0,09948	-0,99162	2,805	2,944	2,874	8,393	8,441	8,334	Valid	Valid	246,3	93,1	616,9	303,6	92,0	615,6	275,0	156,9	354,8	153,8							Eyetracker Calibration								Fixation	717	32	1147	563													
13370	5670581	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236882638			1144	565	999	569	1288	561	0,04598	0,10204	-0,99372	0,08135	0,10027	-0,99163	2,806	2,944	2,875	7,968	8,462	8,366	Valid	Valid	246,3	93,1	616,8	303,6	92,1	615,5	274,8	156,4	354,1	154,3							Eyetracker Calibration								Fixation	717	32	1147	563													
13374	5670585	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236885971			1143	566	999	570	1287	562	0,04594	0,10259	-0,99366	0,08092	0,10063	-0,99163	2,803	2,944	2,874	8,206	8,574	8,378	Valid	Valid	246,3	93,1	616,8	303,7	92,1	615,5	274,8	156,8	353,9	154,5							Eyetracker Calibration								Fixation	717	32	1147	563													
13377	5670588	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236889304			1143	564	999	571	1286	557	0,04587	0,10302	-0,99362	0,08074	0,09833	-0,99187	2,804	2,942	2,873	8,311	8,904	8,362	Valid	Valid	246,3	93,1	616,8	303,7	92,1	615,4	274,8	157,1	353,8	153,1							Eyetracker Calibration								Fixation	717	32	1147	563													
13380	5670591	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236892638			1144	564	1002	573	1285	556	0,04696	0,10389	-0,99348	0,08019	0,09786	-0,99196	2,804	2,929	2,867	8,239	8,517	8,390	Valid	Valid	246,4	93,1	616,7	303,7	92,1	615,5	275,5	157,6	353,5	152,8							Eyetracker Calibration								Fixation	717	32	1147	563													
13384	5670595	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236895971			1143	564	1000	571	1285	557	0,04608	0,10270	-0,99364	0,08024	0,09843	-0,99190	2,803	2,933	2,868	8,091	8,441	8,457	Valid	Valid	246,4	93,2	616,7	303,7	92,1	615,4	275,0	156,9	353,5	153,2							Eyetracker Calibration								Fixation	717	32	1147	563													
13387	5670598	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236899304			1144	566	1000	569	1288	562	0,04589	0,10218	-0,99371	0,08128	0,10062	-0,99160	2,804	2,937	2,870	8,202	9,061	8,378	Valid	Valid	246,4	93,2	616,7	303,7	92,1	615,4	274,9	156,6	354,2	154,6							Eyetracker Calibration								Fixation	717	32	1147	563													
13390	5670601	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236902638			1144	563	1000	568	1289	558	0,04595	0,10143	-0,99378	0,08174	0,09901	-0,99172	2,797	2,936	2,867	8,271	8,675	8,438	Valid	Valid	246,4	93,2	616,6	303,7	92,1	615,4	274,9	156,1	354,5	153,6							Eyetracker Calibration								Fixation	717	32	1147	563													
13394	5670605	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236905971			1144	566	1000	573	1288	558	0,04588	0,10384	-0,99354	0,08133	0,09889	-0,99177	2,804	2,935	2,869	8,318	8,495	8,473	Valid	Valid	246,4	93,2	616,6	303,8	92,2	615,4	274,9	157,6	354,2	153,5							Eyetracker Calibration								Fixation	717	32	1147	563													
13397	5670608	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236909304			1142	565	999	569	1286	560	0,04548	0,10206	-0,99374	0,08016	0,09972	-0,99178	2,797	2,929	2,863	8,049	8,912	8,465	Valid	Valid	246,4	93,2	616,6	303,8	92,2	615,3	274,7	156,5	353,5	154,1							Eyetracker Calibration								Fixation	717	32	1147	563													
13400	5670611	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236912638			1143	563	999	570	1287	556	0,04571	0,10222	-0,99371	0,08092	0,09779	-0,99191	2,796	2,921	2,858	8,288	8,659	8,445	Valid	Valid	246,5	93,2	616,6	303,8	92,2	615,2	274,8	156,6	354,0	152,9							Eyetracker Calibration								Fixation	717	32	1147	563													
13404	5670615	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236915971			1143	563	999	569	1287	558	0,04533	0,10177	-0,99378	0,08072	0,09872	-0,99184	2,793	2,924	2,859	7,997	8,619	8,479	Valid	Valid	246,5	93,2	616,6	303,8	92,2	615,3	274,6	156,4	353,9	153,5							Eyetracker Calibration								Fixation	717	32	1147	563													
13407	5670618	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236919304			1143	567	999	571	1287	562	0,04527	0,10297	-0,99365	0,08055	0,10052	-0,99167	2,795	2,928	2,861	8,231	8,740	8,500	Valid	Valid	246,5	93,2	616,5	303,8	92,2	615,3	274,6	157,1	353,8	154,6							Eyetracker Calibration								Fixation	717	32	1147	563													
13410	5670621	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236922638			1143	566	999	571	1288	561	0,04547	0,10281	-0,99366	0,08113	0,10000	-0,99167	2,798	2,925	2,861	8,272	8,727	8,506	Valid	Valid	246,5	93,2	616,5	303,9	92,2	615,3	274,7	157,0	354,2	154,2							Eyetracker Calibration								Fixation	717	32	1147	563													
13414	5670625	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236925971			1142	566	997	569	1288	563	0,04458	0,10203	-0,99378	0,08101	0,10105	-0,99158	2,791	2,925	2,858	8,589	9,091	8,506	Valid	Valid	246,5	93,2	616,5	303,9	92,2	615,3	274,2	156,5	354,1	154,9							Eyetracker Calibration								Fixation	717	32	1147	563													
13417	5670628	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236929304			1143	567	999	571	1288	562	0,04524	0,10268	-0,99369	0,08100	0,10062	-0,99162	2,795	2,927	2,861	8,355	8,939	8,503	Valid	Valid	246,5	93,2	616,5	303,9	92,2	615,2	274,6	156,9	354,1	154,6							Eyetracker Calibration								Fixation	717	32	1147	563													
13420	5670631	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236932638			1145	567	1001	572	1289	562	0,04623	0,10326	-0,99358	0,08149	0,10058	-0,99159	2,799	2,913	2,856	8,106	8,505	8,512	Valid	Valid	246,6	93,3	616,5	303,9	92,3	615,1	275,2	157,3	354,4	154,7							Eyetracker Calibration								Fixation	717	32	1147	563													
13424	5670635	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236935971			1142	565	997	569	1286	561	0,04469	0,10183	-0,99380	0,08022	0,10012	-0,99174	2,791	2,918	2,855	8,278	8,470	8,473	Valid	Valid	246,6	93,3	616,4	303,9	92,3	615,1	274,3	156,4	353,7	154,4							Eyetracker Calibration								Fixation	717	32	1147	563													
13427	5670638	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236939304			1143	567	999	575	1287	559	0,04526	0,10434	-0,99351	0,08081	0,09899	-0,99180	2,794	2,912	2,853	8,482	8,668	8,367	Valid	Valid	246,6	93,3	616,4	303,9	92,3	615,1	274,7	158,0	354,0	153,7							Eyetracker Calibration								Fixation	717	32	1147	563													
13430	5670641	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236942638			1141	565	996	571	1286	560	0,04386	0,10255	-0,99376	0,08034	0,09957	-0,99178	2,788	2,915	2,851	8,111	8,798	8,402	Valid	Valid	246,6	93,3	616,4	303,9	92,3	615,1	273,8	156,9	353,8	154,0							Eyetracker Calibration								Fixation	717	32	1147	563													
13434	5670645	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236945971			1142	564	998	569	1286	560	0,04467	0,10179	-0,99380	0,08028	0,09935	-0,99181	2,788	2,912	2,850	8,002	8,624	8,395	Valid	Valid	246,6	93,3	616,4	303,9	92,3	615,1	274,3	156,4	353,7	153,9							Eyetracker Calibration								Fixation	717	32	1147	563													
13437	5670648	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236949304			1141	563	996	570	1286	556	0,04407	0,10238	-0,99377	0,08020	0,09766	-0,99198	2,786	2,901	2,843	8,136	8,759	8,373	Valid	Valid	246,6	93,3	616,4	304,0	92,3	615,1	274,0	156,8	353,7	152,8							Eyetracker Calibration								Fixation	717	32	1147	563													
13440	5670651	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236952638			1142	565	997	569	1286	560	0,04452	0,10199	-0,99379	0,08005	0,09951	-0,99181	2,782	2,909	2,845	8,122	8,481	8,351	Valid	Valid	246,6	93,3	616,3	304,0	92,2	615,2	274,2	156,6	353,6	154,0							Eyetracker Calibration								Fixation	717	32	1147	563													
13444	5670655	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236955971			1141	565	996	572	1286	559	0,04408	0,10321	-0,99368	0,08012	0,09893	-0,99186	2,783	2,901	2,842	8,219	8,564	8,378	Valid	Valid	246,6	93,3	616,3	304,0	92,3	615,1	274,0	157,3	353,7	153,6							Eyetracker Calibration								Fixation	717	32	1147	563													
13447	5670658	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236959304			1142	563	997	568	1287	559	0,04439	0,10124	-0,99387	0,08062	0,09905	-0,99181	2,781	2,900	2,840	8,387	8,565	8,364	Valid	Valid	246,7	93,3	616,3	304,0	92,3	615,1	274,2	156,1	354,0	153,7							Eyetracker Calibration								Fixation	717	32	1147	563													
13450	5670661	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236962638			1143	566	1000	571	1285	562	0,04556	0,10256	-0,99368	0,07978	0,10036	-0,99175	2,783	2,906	2,845	8,192	8,335	8,393	Valid	Valid	246,7	93,3	616,3	304,0	92,3	615,0	274,9	156,9	353,5	154,5							Eyetracker Calibration								Fixation	717	32	1147	563													
13454	5670665	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236965971			1143	565	999	572	1287	558	0,04507	0,10332	-0,99363	0,08064	0,09862	-0,99185	2,789	2,902	2,846	8,221	8,509	8,422	Valid	Valid	246,7	93,3	616,3	304,0	92,3	615,0	274,6	157,4	354,0	153,5							Eyetracker Calibration								Fixation	717	32	1147	563													
13457	5670668	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236969304			1141	566	997	570	1285	562	0,04424	0,10215	-0,99379	0,07961	0,10030	-0,99177	2,779	2,897	2,838	8,278	8,749	8,514	Valid	Valid	246,7	93,3	616,3	304,0	92,3	615,0	274,1	156,7	353,4	154,5							Eyetracker Calibration								Fixation	717	32	1147	563													
13460	5670671	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236972638			1142	564	997	569	1287	559	0,04412	0,10185	-0,99382	0,08044	0,09884	-0,99185	2,785	2,893	2,839	8,353	8,780	8,517	Valid	Valid	246,7	93,3	616,3	304,0	92,3	614,9	274,1	156,5	353,9	153,6							Eyetracker Calibration								Fixation	717	32	1147	563													
13464	5670675	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236975971			1140	565	997	571	1284	558	0,04420	0,10278	-0,99372	0,07912	0,09866	-0,99197	2,778	2,897	2,837	8,284	8,885	8,531	Valid	Valid	246,7	93,3	616,3	304,0	92,4	614,9	274,1	157,1	353,1	153,5							Eyetracker Calibration								Fixation	717	32	1147	563													
13467	5670678	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236979304			1142	564	998	570	1286	558	0,04463	0,10248	-0,99373	0,07995	0,09853	-0,99192	2,783	2,891	2,837	8,349	8,406	8,564	Valid	Valid	246,7	93,3	616,2	304,0	92,4	614,8	274,4	156,9	353,6	153,4							Eyetracker Calibration								Fixation	717	32	1147	563													
13470	5670681	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236982638			1142	563	999	570	1285	557	0,04496	0,10216	-0,99375	0,07936	0,09811	-0,99201	2,784	2,892	2,838	8,219	8,778	8,531	Valid	Valid	246,7	93,3	616,2	304,1	92,4	614,8	274,6	156,7	353,2	153,2							Eyetracker Calibration								Fixation	717	32	1147	563													
13474	5670685	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236985971			1140	566	997	570	1283	562	0,04419	0,10210	-0,99379	0,07856	0,10015	-0,99187	2,776	2,888	2,832	8,421	8,779	8,485	Valid	Valid	246,7	93,3	616,2	304,1	92,4	614,9	274,1	156,7	352,8	154,4							Eyetracker Calibration								Fixation	717	32	1147	563													
13477	5670688	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236989304			1140	565	996	569	1284	562	0,04384	0,10167	-0,99385	0,07894	0,10018	-0,99183	2,777	2,888	2,832	8,129	8,380	8,531	Valid	Valid	246,7	93,3	616,2	304,1	92,4	614,9	273,9	156,4	353,0	154,5							Eyetracker Calibration								Fixation	717	32	1147	563													
13480	5670691	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236992638			1141	564	997	567	1286	561	0,04408	0,10094	-0,99392	0,08005	0,10000	-0,99176	2,773	2,889	2,831	8,427	8,621	8,515	Valid	Valid	246,8	93,4	616,2	304,1	92,3	615,0	274,1	155,9	353,7	154,3							Eyetracker Calibration								Fixation	717	32	1147	563													
13484	5670695	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236995971			1141	566	998	571	1284	562	0,04466	0,10253	-0,99373	0,07892	0,10033	-0,99182	2,778	2,888	2,833	8,284	8,835	8,515	Valid	Valid	246,8	93,4	616,2	304,1	92,3	614,9	274,5	156,9	353,0	154,5							Eyetracker Calibration								Fixation	717	32	1147	563													
13487	5670698	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6236999304			1140	566	997	570	1283	562	0,04435	0,10236	-0,99376	0,07864	0,10053	-0,99182	2,781	2,886	2,833	8,395	8,636	8,547	Valid	Valid	246,8	93,4	616,2	304,1	92,4	614,9	274,3	156,8	352,9	154,7							Eyetracker Calibration								Fixation	717	32	1147	563													
13490	5670701	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6237002638			1142	567	999	573	1285	562	0,04503	0,10339	-0,99362	0,07946	0,10038	-0,99177	2,777	2,884	2,831	8,514	8,698	8,547	Valid	Valid	246,8	93,4	616,2	304,1	92,3	614,9	274,7	157,5	353,4	154,6							Eyetracker Calibration								Fixation	717	32	1147	563													
